ID,Name,Sex,PeoplesCount,WhenPeoplesCount,Source
39614,предслав,Ж,2,25.06.2016 10:02:11,myData.biz
39615,прекраса,Ж,14,25.06.2016 10:02:20,myData.biz
39616,прелеста,Ж,9,25.06.2016 10:02:28,myData.biz
39617,према,Ж,184,25.06.2016 10:02:36,myData.biz
39618,препедигна,Ж,8,25.06.2016 10:02:45,myData.biz
39619,прерада,Ж,0,25.06.2016 10:02:51,myData.biz
39620,пресия,Ж,0,25.06.2016 10:02:59,myData.biz
39621,преслава,Ж,235,25.06.2016 10:03:09,myData.biz
39622,пресли,Ж,624,25.06.2016 10:03:16,myData.biz
39623,пресцилия,Ж,1,25.06.2016 10:03:23,myData.biz
39624,прибавка,Ж,6,25.06.2016 10:03:31,myData.biz
39625,прибыслава,Ж,0,25.06.2016 10:03:39,myData.biz
39626,пригода,Ж,2000,25.06.2016 10:03:48,myData.biz
39627,пригожа,Ж,11,25.06.2016 10:03:56,myData.biz
39628,прикко,Ж,0,25.06.2016 10:04:03,myData.biz
39629,прима,Ж,6000,25.06.2016 10:04:12,myData.biz
39630,примавера,Ж,213,25.06.2016 10:04:20,myData.biz
39631,прималия,Ж,0,25.06.2016 10:04:27,myData.biz
39632,примароза,Ж,2,25.06.2016 10:04:36,myData.biz
39633,примия,Ж,1,25.06.2016 10:04:43,myData.biz
39634,примма,Ж,36,25.06.2016 10:04:52,myData.biz
39635,примола,Ж,0,25.06.2016 10:04:59,myData.biz
39636,примроуз,Ж,36,25.06.2016 10:05:09,myData.biz
39637,примула,Ж,145,25.06.2016 10:05:16,myData.biz
39638,принсесс,Ж,8,25.06.2016 10:05:25,myData.biz
39639,принцесса,Ж,20000,25.06.2016 10:05:32,myData.biz
39640,присисима,Ж,0,25.06.2016 10:05:39,myData.biz
39641,приска,Ж,19,25.06.2016 10:05:48,myData.biz
39642,прискила,Ж,1,25.06.2016 10:05:55,myData.biz
39643,прискилла,Ж,16,25.06.2016 10:06:03,myData.biz
39644,присцильяна,Ж,0,25.06.2016 10:06:11,myData.biz
39645,прити,Ж,214,25.06.2016 10:06:20,myData.biz
39646,прия,Ж,234,25.06.2016 10:06:28,myData.biz
39647,прова,Ж,116,25.06.2016 10:06:36,myData.biz
39648,продокия,Ж,0,25.06.2016 10:06:43,myData.biz
39649,пролеткульта,Ж,0,25.06.2016 10:06:51,myData.biz
39650,промис,Ж,230,25.06.2016 10:07:00,myData.biz
39651,просдока,Ж,15,25.06.2016 10:07:11,myData.biz
39652,просинья,Ж,0,25.06.2016 10:07:15,myData.biz
39653,проскудия,Ж,0,25.06.2016 10:07:23,myData.biz
39654,професса,Ж,0,25.06.2016 10:07:31,myData.biz
39655,пру,Ж,988,25.06.2016 10:07:40,myData.biz
39656,пруденс,Ж,59,25.06.2016 10:07:48,myData.biz
39657,прунела,Ж,0,25.06.2016 10:07:55,myData.biz
39658,прунелла,Ж,1,25.06.2016 10:08:03,myData.biz
39659,пруни,Ж,0,25.06.2016 10:08:11,myData.biz
39660,пруния,Ж,0,25.06.2016 10:08:19,myData.biz
39661,психея,Ж,498,25.06.2016 10:08:28,myData.biz
39662,психо,Ж,974,25.06.2016 10:08:36,myData.biz
39663,птила,Ж,0,25.06.2016 10:08:43,myData.biz
39664,пуансетия,Ж,2,25.06.2016 10:08:51,myData.biz
39665,пуансеттия,Ж,1,25.06.2016 10:08:59,myData.biz
39666,пудина,Ж,170,25.06.2016 10:09:08,myData.biz
39667,пудл,Ж,113,25.06.2016 10:09:16,myData.biz
39668,пума,Ж,1000,25.06.2016 10:09:24,myData.biz
39669,пунч.,Ж,13,25.06.2016 10:09:32,myData.biz
39670,пурди,Ж,2,25.06.2016 10:09:39,myData.biz
39671,пурити,Ж,1,25.06.2016 10:09:47,myData.biz
39672,путислава,Ж,0,25.06.2016 10:09:55,myData.biz
39673,пычик,Ж,5,25.06.2016 10:10:04,myData.biz
39674,пьера,Ж,2000,25.06.2016 10:10:12,myData.biz
39675,пьеретта,Ж,6,25.06.2016 10:10:20,myData.biz
39676,пьерина,Ж,2,25.06.2016 10:10:27,myData.biz
39677,пэгги,Ж,17,25.06.2016 10:10:36,myData.biz
39678,пэги,Ж,2,25.06.2016 10:10:43,myData.biz
39679,пэджетт,Ж,1,25.06.2016 10:10:51,myData.biz
39680,пэйли,Ж,5,25.06.2016 10:11:00,myData.biz
39681,пэйс,Ж,33,25.06.2016 10:11:12,myData.biz
39682,пэйсли,Ж,4,25.06.2016 10:11:16,myData.biz
39683,пэл,Ж,138,25.06.2016 10:11:24,myData.biz
39684,пэнзи,Ж,0,25.06.2016 10:11:31,myData.biz
39685,пэнси,Ж,108,25.06.2016 10:11:40,myData.biz
39686,пэрис,Ж,307,25.06.2016 10:11:48,myData.biz
39687,пэтти,Ж,36,25.06.2016 10:11:57,myData.biz
39688,пэшн,Ж,17,25.06.2016 10:12:04,myData.biz
39689,пярване,Ж,0,25.06.2016 10:12:11,myData.biz
39690,пярвин,Ж,28,25.06.2016 10:12:20,myData.biz
39691,раав,Ж,12,25.06.2016 10:12:29,myData.biz
39692,раафа,Ж,0,25.06.2016 10:12:35,myData.biz
39693,рабаб,Ж,9,25.06.2016 10:12:44,myData.biz
39694,раббания,Ж,4,25.06.2016 10:12:52,myData.biz
39695,рабби,Ж,64,25.06.2016 10:13:01,myData.biz
39696,рабиа,Ж,69,25.06.2016 10:13:09,myData.biz
39697,рабиба,Ж,1,25.06.2016 10:13:15,myData.biz
39698,рабика,Ж,30,25.06.2016 10:13:25,myData.biz
39699,рабита,Ж,11,25.06.2016 10:13:33,myData.biz
39700,рабиха,Ж,12,25.06.2016 10:13:40,myData.biz
39701,рабия,Ж,1000,25.06.2016 10:13:48,myData.biz
39702,равах,Ж,1,25.06.2016 10:13:55,myData.biz
39703,равен,Ж,134,25.06.2016 10:14:04,myData.biz
39704,равийа,Ж,1,25.06.2016 10:14:12,myData.biz
39705,равнак,Ж,16,25.06.2016 10:14:20,myData.biz
39706,равния,Ж,1,25.06.2016 10:14:28,myData.biz
39707,равшана,Ж,806,25.06.2016 10:14:36,myData.biz
39708,рагад,Ж,11,25.06.2016 10:14:45,myData.biz
39709,рагада,Ж,3,25.06.2016 10:14:51,myData.biz
39710,рагана,Ж,52,25.06.2016 10:15:02,myData.biz
39711,рагба,Ж,1,25.06.2016 10:15:07,myData.biz
39712,рагиба,Ж,25,25.06.2016 10:15:17,myData.biz
39713,рагида,Ж,296,25.06.2016 10:15:24,myData.biz
39714,рагина,Ж,156,25.06.2016 10:15:32,myData.biz
39715,рагия,Ж,18,25.06.2016 10:15:41,myData.biz
39716,рагна,Ж,39,25.06.2016 10:15:48,myData.biz
39717,рагуила,Ж,2,25.06.2016 10:15:56,myData.biz
39718,рагьва,Ж,0,25.06.2016 10:16:03,myData.biz
39719,рагьда,Ж,0,25.06.2016 10:16:11,myData.biz
39720,рагьна,Ж,0,25.06.2016 10:16:19,myData.biz
39721,радва,Ж,18,25.06.2016 10:16:28,myData.biz
39722,радемира,Ж,0,25.06.2016 10:16:35,myData.biz
39723,раджа,Ж,1000,25.06.2016 10:16:44,myData.biz
39724,раджи,Ж,278,25.06.2016 10:16:52,myData.biz
39725,раджийа,Ж,0,25.06.2016 10:16:59,myData.biz
39726,раджиха,Ж,0,25.06.2016 10:17:07,myData.biz
39727,радийа,Ж,1,25.06.2016 10:17:16,myData.biz
39728,радинка,Ж,235,25.06.2016 10:17:25,myData.biz
39729,радиола,Ж,171,25.06.2016 10:17:32,myData.biz
39730,радища,Ж,0,25.06.2016 10:17:39,myData.biz
39731,радобора,Ж,0,25.06.2016 10:17:47,myData.biz
39732,радобуда,Ж,1,25.06.2016 10:17:56,myData.biz
39733,радовлада,Ж,1,25.06.2016 10:18:03,myData.biz
39734,радолюба,Ж,1,25.06.2016 10:18:13,myData.biz
39735,радосвета,Ж,59,25.06.2016 10:18:22,myData.biz
39736,радость,Ж,14000,25.06.2016 10:18:28,myData.biz
39737,радуля,Ж,50,25.06.2016 10:18:36,myData.biz
39738,радушка,Ж,54,25.06.2016 10:18:54,myData.biz
39739,раечка,Ж,1000,25.06.2016 10:19:00,myData.biz
39740,ражиба,Ж,9,25.06.2016 10:19:08,myData.biz
39741,ражиха,Ж,0,25.06.2016 10:19:15,myData.biz
39742,ражия,Ж,4,25.06.2016 10:19:24,myData.biz
39743,разан,Ж,91,25.06.2016 10:19:32,myData.biz
39744,разана,Ж,85,25.06.2016 10:19:40,myData.biz
39745,разида,Ж,810,25.06.2016 10:19:48,myData.biz
39746,разийа,Ж,0,25.06.2016 10:19:55,myData.biz
39747,разийят,Ж,0,25.06.2016 10:20:03,myData.biz
39748,размуи,Ж,1,25.06.2016 10:20:12,myData.biz
39749,разна,Ж,81,25.06.2016 10:20:21,myData.biz
39750,разума,Ж,2000,25.06.2016 10:20:28,myData.biz
39751,раийа,Ж,1,25.06.2016 10:20:36,myData.biz
39752,раика,Ж,12,25.06.2016 10:20:45,myData.biz
39753,раимя,Ж,2,25.06.2016 10:20:52,myData.biz
39754,раинат,Ж,4,25.06.2016 10:21:00,myData.biz
39755,раиха,Ж,0,25.06.2016 10:21:07,myData.biz
39756,рай,Ж,68000,25.06.2016 10:21:16,myData.biz
39757,райа,Ж,51,25.06.2016 10:21:25,myData.biz
39758,райан,Ж,1000,25.06.2016 10:21:32,myData.biz
39759,райана,Ж,261,25.06.2016 10:21:40,myData.biz
39760,райгуль,Ж,2000,25.06.2016 10:21:48,myData.biz
39761,райда,Ж,699,25.06.2016 10:21:56,myData.biz
39762,райжан,Ж,52,25.06.2016 10:22:04,myData.biz
39763,райка,Ж,709,25.06.2016 10:22:12,myData.biz
39764,райли,Ж,630,25.06.2016 10:22:20,myData.biz
39765,райн,Ж,9000,25.06.2016 10:22:28,myData.biz
39766,райни,Ж,20,25.06.2016 10:22:37,myData.biz
39767,райния,Ж,3,25.06.2016 10:22:44,myData.biz
39768,райтия,Ж,1,25.06.2016 10:22:51,myData.biz
39769,райха,Ж,13,25.06.2016 10:23:02,myData.biz
39770,райханна,Ж,4,25.06.2016 10:23:08,myData.biz
39771,райце,Ж,3,25.06.2016 10:23:16,myData.biz
39772,райша,Ж,10,25.06.2016 10:23:24,myData.biz
39773,райя,Ж,89,25.06.2016 10:23:32,myData.biz
39774,райяна,Ж,141,25.06.2016 10:23:40,myData.biz
39775,рака,Ж,514,25.06.2016 10:23:48,myData.biz
39776,ракел,Ж,43,25.06.2016 10:23:56,myData.biz
39777,ракель,Ж,349,25.06.2016 10:24:04,myData.biz
39778,ракиа,Ж,1,25.06.2016 10:24:11,myData.biz
39779,ракиба,Ж,16,25.06.2016 10:24:20,myData.biz
39780,ракига,Ж,8,25.06.2016 10:24:28,myData.biz
39781,ракийа,Ж,0,25.06.2016 10:24:35,myData.biz
39782,ракима,Ж,25,25.06.2016 10:24:44,myData.biz
39783,ракина,Ж,1000,25.06.2016 10:24:52,myData.biz
39784,ракия,Ж,303,25.06.2016 10:25:00,myData.biz
39785,ракти,Ж,1,25.06.2016 10:25:07,myData.biz
39786,ракуэль,Ж,0,25.06.2016 10:25:15,myData.biz
39787,ралица,Ж,669,25.06.2016 10:25:24,myData.biz
39788,ральда,Ж,6,25.06.2016 10:25:32,myData.biz
39789,ралюза,Ж,11,25.06.2016 10:25:40,myData.biz
39790,рама,Ж,2000,25.06.2016 10:25:48,myData.biz
39791,рамеза,Ж,0,25.06.2016 10:25:55,myData.biz
39792,рамер,Ж,21,25.06.2016 10:26:04,myData.biz
39793,рамета,Ж,405,25.06.2016 10:26:13,myData.biz
39794,рамзийа,Ж,0,25.06.2016 10:26:19,myData.biz
39795,рамзиля,Ж,1000,25.06.2016 10:26:28,myData.biz
39796,рамиза,Ж,137,25.06.2016 10:26:36,myData.biz
39797,рамийа,Ж,0,25.06.2016 10:26:43,myData.biz
39798,рамла,Ж,2000,25.06.2016 10:26:52,myData.biz
39799,рамолина,Ж,1,25.06.2016 10:26:59,myData.biz
39800,рамония,Ж,0,25.06.2016 10:27:07,myData.biz
39801,рамуза,Ж,92,25.06.2016 10:27:16,myData.biz
39802,ран,Ж,178000,25.06.2016 10:27:24,myData.biz
39803,рана,Ж,4000,25.06.2016 10:27:32,myData.biz
39804,ранана,Ж,3,25.06.2016 10:27:39,myData.biz
39805,ранда,Ж,164,25.06.2016 10:27:48,myData.biz
39806,ранди,Ж,35,25.06.2016 10:27:56,myData.biz
39807,раним,Ж,15,25.06.2016 10:28:05,myData.biz
39808,расика,Ж,7,25.06.2016 10:28:11,myData.biz
39809,расимя,Ж,282,25.06.2016 10:28:20,myData.biz
39810,расина,Ж,525,25.06.2016 10:28:28,myData.biz
39811,расифа,Ж,6,25.06.2016 10:28:38,myData.biz
39812,расиха,Ж,55,25.06.2016 10:28:45,myData.biz
39813,расмийа,Ж,0,25.06.2016 10:28:51,myData.biz
39814,расмия,Ж,245,25.06.2016 10:29:00,myData.biz
39815,рассаль,Ж,15,25.06.2016 10:29:08,myData.biz
39816,рассвета,Ж,1000,25.06.2016 10:29:16,myData.biz
39817,рассема,Ж,0,25.06.2016 10:29:23,myData.biz
39818,рассказа,Ж,132,25.06.2016 10:29:32,myData.biz
39819,расула,Ж,79,25.06.2016 10:29:41,myData.biz
39820,расуля,Ж,207,25.06.2016 10:29:49,myData.biz
39821,рати,Ж,29000,25.06.2016 10:29:56,myData.biz
39822,ратиба,Ж,0,25.06.2016 10:30:03,myData.biz
39823,ратимира,Ж,1,25.06.2016 10:30:11,myData.biz
39824,ратислава,Ж,2,25.06.2016 10:30:19,myData.biz
39825,ратори,Ж,2,25.06.2016 10:30:27,myData.biz
39826,ратри,Ж,9,25.06.2016 10:30:36,myData.biz
39827,рауда,Ж,42,25.06.2016 10:30:44,myData.biz
39828,раудия,Ж,1,25.06.2016 10:30:51,myData.biz
39829,раулина,Ж,103,25.06.2016 10:31:00,myData.biz
39830,раум,Ж,100,25.06.2016 10:31:08,myData.biz
39831,раунак,Ж,5,25.06.2016 10:31:15,myData.biz
39832,рауфа,Ж,518,25.06.2016 10:31:24,myData.biz
39833,раушана,Ж,618,25.06.2016 10:31:32,myData.biz
39834,раушанара,Ж,0,25.06.2016 10:31:39,myData.biz
39835,рауэна,Ж,0,25.06.2016 10:31:47,myData.biz
39836,рафага,Ж,3,25.06.2016 10:31:55,myData.biz
39837,рафиа,Ж,4,25.06.2016 10:32:04,myData.biz
39838,рафика,Ж,200,25.06.2016 10:32:12,myData.biz
39839,рафиля,Ж,853,25.06.2016 10:32:20,myData.biz
39840,рафиф,Ж,4,25.06.2016 10:32:27,myData.biz
39841,рафкия,Ж,10,25.06.2016 10:32:37,myData.biz
39842,рафраф,Ж,4,25.06.2016 10:32:43,myData.biz
39843,рахафа,Ж,0,25.06.2016 10:32:51,myData.biz
39844,рахбар,Ж,54,25.06.2016 10:33:01,myData.biz
39845,рахел,Ж,5,25.06.2016 10:33:08,myData.biz
39846,рахиба,Ж,15,25.06.2016 10:33:20,myData.biz
39847,рахийа,Ж,0,25.06.2016 10:33:23,myData.biz
39848,рахия,Ж,484,25.06.2016 10:33:32,myData.biz
39849,рахма,Ж,95,25.06.2016 10:33:40,myData.biz
39850,рахшана,Ж,1,25.06.2016 10:33:47,myData.biz
39851,рахшанда,Ж,14,25.06.2016 10:33:56,myData.biz
39852,рахэль,Ж,17,25.06.2016 10:34:04,myData.biz
39853,рачель,Ж,1,25.06.2016 10:34:11,myData.biz
39854,рачи,Ж,214,25.06.2016 10:34:20,myData.biz
39855,раша,Ж,4000,25.06.2016 10:34:28,myData.biz
39856,рашака,Ж,0,25.06.2016 10:34:35,myData.biz
39857,рашел,Ж,4,25.06.2016 10:34:44,myData.biz
39858,рашелла,Ж,0,25.06.2016 10:34:51,myData.biz
39859,рашель,Ж,301,25.06.2016 10:35:01,myData.biz
39860,рашика,Ж,3,25.06.2016 10:35:08,myData.biz
39861,раюха,Ж,76,25.06.2016 10:35:16,myData.biz
39862,раяна,Ж,4000,25.06.2016 10:35:24,myData.biz
39863,реана,Ж,328,25.06.2016 10:35:32,myData.biz
39864,реанна,Ж,52,25.06.2016 10:35:41,myData.biz
39865,реба,Ж,33,25.06.2016 10:35:49,myData.biz
39866,реби,Ж,21,25.06.2016 10:35:56,myData.biz
39867,ребия,Ж,98,25.06.2016 10:36:05,myData.biz
39868,реввола,Ж,0,25.06.2016 10:36:11,myData.biz
39869,ревиде,Ж,43,25.06.2016 10:36:21,myData.biz
39870,револа,Ж,2,25.06.2016 10:36:28,myData.biz
39871,револьда,Ж,1,25.06.2016 10:36:35,myData.biz
39872,регана,Ж,26,25.06.2016 10:36:45,myData.biz
39873,регги,Ж,389,25.06.2016 10:36:53,myData.biz
39874,реги,Ж,812,25.06.2016 10:37:00,myData.biz
39875,регин,Ж,239,25.06.2016 10:37:08,myData.biz
39876,реда,Ж,1000,25.06.2016 10:37:16,myData.biz
39877,реджина,Ж,240,25.06.2016 10:37:24,myData.biz
39878,реза,Ж,229,25.06.2016 10:37:32,myData.biz
39879,рейван,Ж,27,25.06.2016 10:37:41,myData.biz
39880,рейвн,Ж,4,25.06.2016 10:37:49,myData.biz
39881,рейзе,Ж,95,25.06.2016 10:37:56,myData.biz
39882,рейзел,Ж,23,25.06.2016 10:38:05,myData.biz
39883,рейзл,Ж,4,25.06.2016 10:38:12,myData.biz
39884,рейн,Ж,674000,25.06.2016 10:38:20,myData.biz
39885,рейнальда,Ж,2,25.06.2016 10:38:28,myData.biz
39886,рейнбоу,Ж,5000,25.06.2016 10:38:36,myData.biz
39887,рейнольдс,Ж,118,25.06.2016 10:38:44,myData.biz
39888,рейта,Ж,63,25.06.2016 10:38:52,myData.biz
39889,рейчел,Ж,480,25.06.2016 10:39:01,myData.biz
39890,рексия,Ж,14,25.06.2016 10:39:08,myData.biz
39891,рела,Ж,52,25.06.2016 10:39:16,myData.biz
39892,релана,Ж,19,25.06.2016 10:39:26,myData.biz
39893,рема,Ж,545,25.06.2016 10:39:32,myData.biz
39894,ремемба,Ж,1,25.06.2016 10:39:39,myData.biz
39895,ремлина,Ж,2,25.06.2016 10:39:48,myData.biz
39896,рен,Ж,3000,25.06.2016 10:39:56,myData.biz
39897,ренад,Ж,523,25.06.2016 10:40:04,myData.biz
39898,ренда,Ж,86,25.06.2016 10:40:13,myData.biz
39899,ренди,Ж,475,25.06.2016 10:40:20,myData.biz
39900,рене,Ж,739,25.06.2016 10:40:28,myData.biz
39901,ренео,Ж,1,25.06.2016 10:40:35,myData.biz
39902,ренесми,Ж,1000,25.06.2016 10:40:44,myData.biz
39903,ренея,Ж,3,25.06.2016 10:40:53,myData.biz
39904,рензия,Ж,0,25.06.2016 10:40:59,myData.biz
39905,рени,Ж,19000,25.06.2016 10:41:08,myData.biz
39906,ренита,Ж,78,25.06.2016 10:41:18,myData.biz
39907,рените,Ж,0,25.06.2016 10:41:23,myData.biz
39908,ренка,Ж,104,25.06.2016 10:41:33,myData.biz
39909,ренни,Ж,105,25.06.2016 10:41:40,myData.biz
39910,репка,Ж,1000,25.06.2016 10:41:48,myData.biz
39911,рере,Ж,70,25.06.2016 10:41:56,myData.biz
39912,реса,Ж,91,25.06.2016 10:42:04,myData.biz
39913,ретеля,Ж,0,25.06.2016 10:42:11,myData.biz
39914,реут,Ж,5000,25.06.2016 10:42:20,myData.biz
39915,рефаза,Ж,0,25.06.2016 10:42:27,myData.biz
39916,рехема,Ж,1,25.06.2016 10:42:35,myData.biz
39917,рехина,Ж,214,25.06.2016 10:42:44,myData.biz
39918,решана,Ж,1,25.06.2016 10:42:51,myData.biz
39919,рея,Ж,638,25.06.2016 10:43:00,myData.biz
39920,риан,Ж,573,25.06.2016 10:43:09,myData.biz
39921,риани,Ж,7,25.06.2016 10:43:16,myData.biz
39922,рианнон,Ж,63,25.06.2016 10:43:24,myData.biz
39923,рибоп,Ж,0,25.06.2016 10:43:31,myData.biz
39924,ривали,Ж,3,25.06.2016 10:43:39,myData.biz
39925,ривер,Ж,66000,25.06.2016 10:43:48,myData.biz
39926,риверс,Ж,112,25.06.2016 10:43:56,myData.biz
39927,риви,Ж,13,25.06.2016 10:44:05,myData.biz
39928,ривка,Ж,178,25.06.2016 10:44:12,myData.biz
39929,рига,Ж,258000,25.06.2016 10:44:20,myData.biz
39930,риган,Ж,436,25.06.2016 10:44:28,myData.biz
39931,риганна,Ж,2,25.06.2016 10:44:35,myData.biz
39932,ригантона,Ж,1,25.06.2016 10:44:43,myData.biz
39933,ригаса,Ж,0,25.06.2016 10:44:51,myData.biz
39934,ригина,Ж,3000,25.06.2016 10:45:00,myData.biz
39935,ридвана,Ж,1,25.06.2016 10:45:07,myData.biz
39936,ридиа,Ж,0,25.06.2016 10:45:15,myData.biz
39937,ридия,Ж,10,25.06.2016 10:45:25,myData.biz
39938,ридора,Ж,0,25.06.2016 10:45:31,myData.biz
39939,ризабану,Ж,0,25.06.2016 10:45:39,myData.biz
39940,ризалия,Ж,4,25.06.2016 10:45:48,myData.biz
39941,ризаля,Ж,252,25.06.2016 10:45:56,myData.biz
39942,ризеда,Ж,109,25.06.2016 10:46:04,myData.biz
39943,ризида,Ж,2000,25.06.2016 10:46:12,myData.biz
39944,ризк,Ж,37,25.06.2016 10:46:20,myData.biz
39945,рийад,Ж,7,25.06.2016 10:46:28,myData.biz
39946,рийасат,Ж,0,25.06.2016 10:46:35,myData.biz
39947,рики,Ж,2000,25.06.2016 10:46:44,myData.biz
39948,рикка,Ж,122,25.06.2016 10:46:52,myData.biz
39949,рико,Ж,2000000,25.06.2016 10:47:01,myData.biz
39950,рику,Ж,73,25.06.2016 10:47:08,myData.biz
39951,рин,Ж,3000,25.06.2016 10:47:16,myData.biz
39952,ринг,Ж,2000,25.06.2016 10:47:24,myData.biz
39953,ринда,Ж,148,25.06.2016 10:47:32,myData.biz
39954,рини,Ж,97,25.06.2016 10:47:40,myData.biz
39955,ринка,Ж,637,25.06.2016 10:47:48,myData.biz
39956,ринн,Ж,233,25.06.2016 10:47:56,myData.biz
39957,ринния,Ж,0,25.06.2016 10:48:04,myData.biz
39958,риночка,Ж,597,25.06.2016 10:48:13,myData.biz
39959,рио,Ж,1000000,25.06.2016 10:48:20,myData.biz
39960,риона,Ж,53,25.06.2016 10:48:28,myData.biz
39961,рипсик,Ж,70,25.06.2016 10:48:37,myData.biz
39962,рипсиме,Ж,1000,25.06.2016 10:48:44,myData.biz
39963,рипсимэ,Ж,92,25.06.2016 10:48:52,myData.biz
39964,риса,Ж,371,25.06.2016 10:49:00,myData.biz
39965,рисала,Ж,16,25.06.2016 10:49:09,myData.biz
39966,рисса,Ж,60,25.06.2016 10:49:16,myData.biz
39967,рисси,Ж,21,25.06.2016 10:49:25,myData.biz
39968,ритадж,Ж,0,25.06.2016 10:49:31,myData.biz
39969,ритаж,Ж,0,25.06.2016 10:49:39,myData.biz
39970,ритка,Ж,5000,25.06.2016 10:49:48,myData.biz
39971,ритмина,Ж,7,25.06.2016 10:49:55,myData.biz
39972,риток,Ж,136,25.06.2016 10:50:04,myData.biz
39973,риточка,Ж,3000,25.06.2016 10:50:12,myData.biz
39974,ритуся,Ж,1000,25.06.2016 10:50:20,myData.biz
39975,рифа,Ж,290,25.06.2016 10:50:28,myData.biz
39976,рифат,Ж,9000,25.06.2016 10:50:36,myData.biz
39977,рифка,Ж,9,25.06.2016 10:50:45,myData.biz
39978,рихаб,Ж,8,25.06.2016 10:50:53,myData.biz
39979,риц,Ж,2000,25.06.2016 10:51:00,myData.biz
39980,рица,Ж,200,25.06.2016 10:51:08,myData.biz
39981,ричесса,Ж,0,25.06.2016 10:51:15,myData.biz
39982,ричмал,Ж,0,25.06.2016 10:51:23,myData.biz
39983,ришелла,Ж,0,25.06.2016 10:51:31,myData.biz
39984,ришман,Ж,7,25.06.2016 10:51:40,myData.biz
39985,рия,Ж,1000,25.06.2016 10:51:48,myData.biz
39986,робби,Ж,285,25.06.2016 10:51:56,myData.biz
39987,робина,Ж,214,25.06.2016 10:52:04,myData.biz
39988,робинета,Ж,0,25.06.2016 10:52:11,myData.biz
